player_id,player_object_id,player_name,dob,dod,batting_style,bowling_style,country_id
800,34741,Khokhan Sen,5/31/26,1/27/70,right-hand bat,,6
112022,1314055,Divyendra Singh,4/7/86,,right-hand bat,right-arm medium-fast,126
109691,1271982,Ibrahim Jabarkhel,4/25/03,,right-hand bat,right-arm offbreak,33
569,16249,Harry Lee,1890-10-26,4/21/81,right-hand bat,,1
60454,420341,Wilfred Diepeveen,6/18/85,,right-hand bat,legbreak,15
2125,50246,Nishantha Ranatunga,1/22/66,,right-hand bat,right-arm medium-fast,8
105730,1190202,Ihala Kumara,10/25/90,,right-hand bat,right-arm offbreak,164
106748,1204631,Najjam Shahzad,3/5/88,,,,185
105814,1193269,"Alan	Kirschbaum",11/30/01,,right-hand bat,right-arm offbreak,21
110491,1284214,Kalki Kumar,3/24/91,,right-hand bat,right-arm offbreak,45
104939,1177728,Jason Long,7/12/83,,right-hand bat,left-arm medium,179
115123,1380788,Paaras Khari,11/5/97,,right-hand bat,,126
112790,1325902,Rohullah Mangal,4/30/04,,right-hand bat,right-arm medium-fast,33
103948,1163149,Francis Nkhoma,3/23/98,,right-hand bat,,169
48863,223642,Rusty Theron,7/24/85,,right-hand bat,right-arm medium-fast,11
8821,26806,S Badrinath,8/30/80,,right-hand bat,right-arm offbreak,6
106754,1204644,Francoise Stoman,3/23/00,,,,185
55318,334250,Deunte Darrell,9/20/92,,right-hand bat,right-arm medium,12
106780,1205381,Akshay Homraj,4/30/96,,right-hand bat,,11
630,28092,Dilawar Hussain,3/19/07,8/26/67,right-hand bat,,6
106016,1195674,Tomas Mackintosh,1/11/03,,right-hand bat,,30
104103,1167314,Surinder Singh,7/26/91,,right-hand bat,right-arm medium,179
106793,1205883,Usama Master,1/24/95,,right-hand bat,right-arm medium,169
47730,46543,Wayne Madsen,1/2/84,,right-hand bat,right-arm offbreak,31
66169,529349,Dhiren Gondaria,12/5/94,,right-hand bat,right-arm medium-fast,26
51212,279710,Badal Singh,10/29/87,,left-hand bat,slow left-arm orthodox,37
95061,1059203,Dharmang Patel,9/16/91,,right-hand bat,right-arm offbreak,187
628,33068,Ladha Ramji,2/10/00,12/20/48,right-hand bat,right-arm fast,6
109879,1274044,Amir Zaib,12/5/80,,right-hand bat,right-arm medium-fast,185
64490,497543,Mark Craig,3/23/87,,left-hand bat,right-arm offbreak,5
7561,7388,Chris Rogers,8/31/77,,left-hand bat,legbreak googly,2
88945,955235,Nuwan Thushara,8/6/94,,right-hand bat,right-arm medium-fast,8
96736,1082758,Vimal Kumar,11/18/79,,right-hand bat,right-arm offbreak,179
2031,55406,Eboo Essop-Adam,11/16/68,,right-hand bat,right-arm offbreak,9
72419,671823,Chris Sole,2/27/94,,right-hand bat,right-arm medium-fast,30
1719,6453,Ken MacLeay,4/2/59,,right-hand bat,right-arm medium,2
929,39001,Anwar Hussain,7/16/20,10/9/02,right-hand bat,right-arm fast-medium,7
597,31811,C.K.Nayudu,1895-10-31,11/14/67,right-hand bat,right-arm offbreak,6
112546,1323420,Waleed Rana,7/16/98,,right-hand bat,,31
9186,21598,Jim Troughton,3/2/79,,left-hand bat,slow left-arm orthodox,1
54432,327832,Mangaliso Mosehle,4/24/90,,right-hand bat,,3
103372,1156627,Anthony Chambers,8/11/94,,right-hand bat,right-arm medium-fast,185
112020,1314053,Sazib Bhuiyan,9/17/93,,right-hand bat,right-arm medium-fast,126
69367,594992,Murray Commins,1/2/97,,left-hand bat,,29
112021,1314054,Sharan Ramakrishnan,5/3/96,,left-hand bat,right-arm medium-fast,126
102675,1150684,Kyle Phillip,1/26/97,,right-hand bat,right-arm fast-medium,11
96743,1082765,Ruchir Mahajan,2/7/82,,right-hand bat,legbreak,179
51016,276539,Josclyn Pitcher,11/20/81,,right-hand bat,right-arm medium-fast,12
80807,826901,Daniel Sams,10/27/92,,right-hand bat,left-arm fast-medium,2
84,6647,Sam Morris,1855-06-22,9/20/31,right-hand bat,right-arm medium,2
51297,281974,Trent Copeland,3/14/86,,right-hand bat,right-arm fast-medium,2
115124,1380789,Riaz Afridi,7/4/92,,right-hand bat,right-arm medium,126
54338,326635,Cameron Gannon,1/23/89,,right-hand bat,right-arm fast-medium,2
57764,364300,Tim Gruijters,8/28/91,,right-hand bat,right-arm medium,15
7786,27639,Aakash Chopra,9/19/77,,right-hand bat,right-arm medium,6
429,47526,Doodles Tapscott,1894-03-18,7/7/34,right-hand bat,right-arm bowler,3
109877,1274042,Amandeep Singh,7/1/95,,right-hand bat,right-arm offbreak,185
106791,1205881,Mohammed Nurji,10/19/93,,right-hand bat,right-arm medium,169
84761,919495,Ishtiaq Muhammad,12/31/92,,right-hand bat,right-arm offbreak,19
2280,53233,Laurie Williams,12/12/68,9/8/02,right-hand bat,right-arm medium,4
19502,41058,Kamran Hussain,5/9/77,,right-hand bat,left-arm fast-medium,7
114005,1345172,Lerotholi Gabriel,8/28/97,,right-hand bat,,159
7575,34118,Sridharan Sriram,2/21/76,,left-hand bat,slow left-arm orthodox,6
2079,48450,Ashley de Silva,12/3/63,,right-hand bat,,8
684,33059,Cotar Ramaswami,1896-06-16,,left-hand bat,right-arm bowler,6
71655,649015,Onias Bascome,5/25/95,,right-hand bat,right-arm medium,12
616,22283,Cyril Walters,8/28/05,12/23/92,right-hand bat,,1
100780,1116743,Thuya Aung,7/6/94,,right-hand bat,,6411
49094,232287,Peter George,10/16/86,,right-hand bat,right-arm fast-medium,2
103955,1163156,Hamza Patel,8/1/91,,right-hand bat,right-arm offbreak,169
106751,1204636,Fakhrul Mohon,10/8/88,,,,185
941,43706,Zulfiqar Ahmed,11/22/26,10/3/08,right-hand bat,right-arm offbreak,7
49873,257668,Esteban Nino,5/5/86,,right-hand bat,right-arm medium-fast,21
428,46217,Doug Meintjes,1890-06-09,7/17/79,right-hand bat,right-arm fast-medium,3
573,8960,Fred Bakewell,11/2/08,1/23/83,right-hand bat,right-arm medium,1
625,29674,Rustomji Jamshedji,1892-11-18,4/5/76,right-hand bat,slow left-arm orthodox,6
112797,1325909,Jai Sinh,8/7/98,,right-hand bat,right-arm medium-fast,205
114003,1345170,Waseem Yaqoob,6/10/90,,right-hand bat,right-arm medium-fast,159
79371,796265,Jandu Hamoud,12/24/01,,right-hand bat,slow left-arm orthodox,38
20574,48321,Indika Batuwitarachchi,11/3/74,,right-hand bat,right-arm bowler,27
2293,30999,Paras Mhambrey,6/20/72,,right-hand bat,right-arm medium,6
601,35940,Syed Wazir Ali,9/15/03,6/17/50,right-hand bat,right-arm medium,6
84179,914519,Chemar Holder,3/3/98,,right-hand bat,right-arm fast,4
52372,300629,Angelo Perera,2/23/90,,right-hand bat,slow left-arm orthodox,8
84801,919535,Mohsin Khan,8/3/98,,left-hand bat,left-arm medium-fast,19
62417,455469,Mohammad Amin,5/2/87,,right-hand bat,right-arm offbreak,38
112442,1321184,Syed Maisam Ali,5/4/94,,right-hand bat,right-arm medium,185
52573,302700,Trevor Langa,6/30/89,,right-hand bat,,216
114006,1345173,Khan Arbaaz,7/12/03,,right-hand bat,right-arm medium-fast,159
108105,1230636,Abul Farhad,1/20/90,,right-hand bat,right-arm medium,126
463,20338,Rony Stanyforth,1892-05-30,2/20/64,right-hand bat,,1
69781,596062,Matthew Montgomery,5/10/00,,right-hand bat,right-arm offbreak,35
62431,455524,Jack Leach,6/22/91,,left-hand bat,slow left-arm orthodox,1
590,26228,Amar Singh,12/4/10,5/21/40,right-hand bat,right-arm fast-medium,6
52882,307179,Augusto Mustafa,7/16/92,,right-hand bat,,21
7179,53132,Carl Tuckett,5/18/70,,right-hand bat,right-arm fast-medium,4
1614,23762,Charles Baksh,3/15/40,,right-hand bat,,17
319,44421,Tom Campbell,1882-02-09,10/5/24,right-hand bat,,3
48410,56161,Sirajullah Khadim,6/10/88,,left-hand bat,left-arm fast-medium,185
9429,45888,Garnett Kruger,1/5/77,,right-hand bat,right-arm medium-fast,3
430,44460,Conky Conyngham,1897-05-10,7/7/79,right-hand bat,right-arm medium,3
19975,42746,Saqib Ali,4/14/78,,right-hand bat,,27
10341,24298,Ryan Haire,5/1/81,,left-hand bat,legbreak,29
110415,1283106,Mohleki Leoela,3/1/02,,left-hand bat,,159
109875,1274040,Junaid Khan,6/7/85,,right-hand bat,right-arm medium-fast,185
71527,647667,Usama Mir,12/23/95,,right-hand bat,legbreak,7
2004,7116,Wayne Phillips,11/7/62,,right-hand bat,right-arm offbreak,2
593,29654,Jahangir Khan,2/1/10,7/23/88,right-hand bat,right-arm fast-medium,6
86033,928125,Trevor Bukenya,12/25/01,,right-hand bat,right-arm medium-fast,34
46583,53153,Gavin Tonge,1/13/83,,right-hand bat,right-arm fast-medium,4
112799,1325911,Sathya Narayanan,6/27/80,,right-hand bat,,205
100779,1116742,Htet Lin Aung,5/25/95,,right-hand bat,right-arm offbreak,6411
93967,1046629,Eitamar Kahamker,7/20/92,,,,22
113865,1343366,Pidusha Fernando,3/25/03,,right-hand bat,right-arm medium-fast,31
60182,414806,Zameer Khan,9/17/90,,right-hand bat,,13
19433,40630,Inam-ul-Haq,1/7/79,,right-hand bat,right-arm offbreak,187
93393,1036595,Magnus Kristensen,11/11/98,,,,13
110677,1287106,Salim Guzman,6/23/91,,right-hand bat,,6557
7008,12906,Paul Franks,2/3/79,,left-hand bat,right-arm fast-medium,1
1460,42055,Naseer Malik,2/1/50,8/1/99,right-hand bat,right-arm medium-fast,7
45158,56017,Mosharraf Hossain,11/20/81,4/19/22,left-hand bat,slow left-arm orthodox,25
62847,467819,Josh Evans,8/31/92,,right-hand bat,legbreak,22
679,35930,Maharajah of Vizianagram,12/28/05,12/2/65,right-hand bat,,6
68416,581604,Daniel Burgess,8/30/88,,right-hand bat,right-arm medium,192
86,7134,Roland Pope,1864-02-18,7/27/52,right-hand bat,right-arm slow,2
103211,1155598,Jean Hakizimana,1/1/02,,right-hand bat,,191
355,6530,Ernie Mayne,1882-07-02,10/26/61,right-hand bat,right-arm bowler,2
112440,1321182,Abraham Amado,6/2/94,,right-hand bat,right-arm medium,22
100788,1116751,Paing Danu,6/17/99,,right-hand bat,right-arm medium-fast,6411
53376,313430,Calvert Hooper,8/10/82,,right-hand bat,right-arm fast-medium,17
12832,36194,Brent Arnel,1/3/79,,right-hand bat,right-arm medium-fast,5
88217,948437,Shaun Fouché,2/14/00,,right-hand bat,right-arm medium,28
64922,505110,Kurtis Patterson,5/5/93,,left-hand bat,right-arm offbreak,2
21315,52957,Adam Sanford,7/12/75,,right-hand bat,right-arm fast-medium,11
75347,721867,Jitesh Sharma,10/22/93,,right-hand bat,,6
103141,1155528,Segun Ogundipe,9/3/00,,left-hand bat,slow left-arm orthodox,173
62223,452540,Navin Param,10/21/95,,right-hand bat,right-arm offbreak,23
685,26860,Baqa Jilani,7/20/11,7/2/41,right-hand bat,right-arm medium,6
62839,467809,Eshkol Solomon,3/12/85,,right-hand bat,right-arm medium,22
83,6492,Alfred Marr,1862-03-28,3/15/40,right-hand bat,right-arm medium,2
113863,1343338,Achintha Denuwan,11/6/04,,right-hand bat,right-arm medium,31
56847,348095,Sebastiaan Braat,11/14/92,,right-hand bat,right-arm medium-fast,15
106665,1203889,Apon Mustafizur,10/20/92,,right-hand bat,right-arm medium,5615
96950,1089930,Olayinka Olaleye,5/31/01,,right-hand bat,right-arm offbreak,173
111094,1294028,Ryan Scott,9/25/95,,left-hand bat,,11
1212,47179,Kelly Seymour,6/5/36,2/17/19,right-hand bat,right-arm offbreak,3
103868,1161458,Nyein Cham Soe,4/15/97,,right-hand bat,right-arm medium-fast,6411
315,10669,Douglas Carr,1872-03-17,3/23/50,right-hand bat,legbreak googly,1
13066,44752,Henry Davids,1/19/80,,right-hand bat,right-arm medium-fast,3
107567,1217289,Muhammad Ansar,2/5/83,,right-hand bat,right-arm medium,38
49027,230368,Jon Holland,5/29/87,,right-hand bat,slow left-arm orthodox,2
65472,519047,Benjamin Mailata,1/30/85,,right-hand bat,,192
9253,6553,Andrew McDonald,6/5/81,,right-hand bat,right-arm fast-medium,2
103296,1156431,Yair Nagavkar,12/13/01,,right-hand bat,right-arm offbreak,22
599,31791,Mohammad Nissar,8/1/10,3/11/63,right-hand bat,right-arm fast-medium,6
102920,1153700,Lucky Ali,10/20/03,,left-hand bat,slow left-arm orthodox,13
4342,24243,Peter Gillespie,5/11/74,,right-hand bat,right-arm medium,29
99244,1111485,Jarryd Richardson,5/7/03,,right-hand bat,,12
108186,1236051,Patras Masih,12/6/86,,right-hand bat,right-arm medium,188
84815,919549,Tanveer Ahmed,9/18/97,,right-hand bat,right-arm medium-fast,19
85,6676,Harry Musgrove,1858-11-27,11/2/31,right-hand bat,,2
112026,1314059,Karthik Pillai,7/26/00,,right-hand bat,right-arm medium-fast,114
59599,398438,Mayank Agarwal,2/16/91,,right-hand bat,right-arm offbreak,6
83591,893445,Muhammad Saleem,1/2/88,,left-hand bat,right-arm medium,117
110312,1280666,Eric Kubwimana,9/4/02,,right-hand bat,right-arm medium-fast,191
1209,46736,Joe Partridge,12/9/32,6/6/88,right-hand bat,right-arm fast-medium,3
51008,275943,Royston Crandon,5/31/83,,right-hand bat,right-arm offbreak,4
52685,303844,Gabriel Schachat,2/18/91,,right-hand bat,right-arm medium-fast,22
114016,1345183,Mamadou Sidibe,12/25/02,,right-hand bat,right-arm medium-fast,4084
45178,51437,Patrick Browne,1/26/82,,right-hand bat,,4
6393,38994,Ali Naqvi,3/19/77,,right-hand bat,right-arm offbreak,7
79805,807469,Thikshila de Silva,12/16/93,,left-hand bat,right-arm fast-medium,8
270,47565,Percy Twentyman-Jones,1876-09-13,3/8/54,right-hand bat,,3
1216,45399,Clive Halse,2/28/35,5/28/02,right-hand bat,right-arm fast,3
65468,519042,Faasao Mulivai,2/24/85,,right-hand bat,right-arm fast-medium,192
7269,48993,Indika Gallage,11/22/75,,right-hand bat,right-arm fast-medium,8
93539,1037529,Syed,1/24/83,,right-hand bat,,16
62843,467814,Shailesh Bangera,3/9/78,,right-hand bat,,22
10440,40580,Imran Abbas,3/25/78,,right-hand bat,right-arm offbreak,7
64401,493765,Takudzwanashe Kaitano,6/15/93,,right-hand bat,right-arm offbreak,9
984,18400,Charles Palmer,5/15/19,3/31/05,right-hand bat,right-arm medium,1
106524,1203191,Victor Poubel,8/28/93,,right-hand bat,right-arm medium-fast,117
104950,1178061,Alpesh Ramjani,9/24/94,,left-hand bat,slow left-arm orthodox,34
1071,44424,Peter Carlstein,10/28/38,,right-hand bat,legbreak,3
1335,52930,Grayson Shillingford,9/25/44,12/23/09,left-hand bat,right-arm fast-medium,4
115356,1387419,Myat Thu Aung,6/17/04,,right-hand bat,right-arm medium-fast,6411
49203,233648,Alex Doolan,11/29/85,,right-hand bat,,2
62459,457279,Olly Stone,10/9/93,,right-hand bat,right-arm fast,1
253,13491,John Gunn,1876-07-19,8/21/63,left-hand bat,,1
65940,525045,Michael Cohen,6/5/92,,right-hand bat,,22
52909,307235,Kyle Hodsoll,11/24/88,,right-hand bat,right-arm medium-fast,12
6265,56118,Sheikh Salahuddin,2/10/69,10/29/13,right-hand bat,right-arm offbreak,25
106294,1198941,Imran Haider,11/17/79,,right-hand bat,,188
942,26269,Madhav Apte,10/5/32,9/23/19,right-hand bat,right-arm bowler,6
2044,55279,Mark Burmester,1/24/68,,right-hand bat,right-arm medium,9
7042,20040,Martin Saggers,5/23/72,,right-hand bat,right-arm fast-medium,1
112439,1321181,Elan Talker,11/25/93,,right-hand bat,right-arm medium,22
52916,307242,Roderick Mitchell,6/25/89,,right-hand bat,right-arm fast,111
52278,298154,Philip Raikes,4/20/90,,right-hand bat,,18
7255,55974,Morshed Ali Khan,5/14/72,,left-hand bat,left-arm medium,25
106523,1203190,Yasar Haroon,12/23/84,,right-hand bat,right-arm offbreak,117
111095,1294030,Ritwik Behera,11/10/03,,right-hand bat,right-arm offbreak,11
1134,46677,Sid O'Linn,5/5/27,12/11/16,left-hand bat,,3
4204,8590,Ian Austin,5/30/66,,left-hand bat,right-arm medium,1
160,47002,Tommy Routledge,1867-04-18,5/9/27,right-hand bat,right-arm medium,3
1375,52634,Jack Noreiga,4/15/36,8/8/03,right-hand bat,right-arm offbreak,4
113867,1343428,Prince Dhiman,1/26/93,,right-hand bat,right-arm medium,200
97112,1093675,Daniel Jacobs,7/22/82,,left-hand bat,legbreak googly,207
78091,781175,Muaviath Ganee,8/4/89,,right-hand bat,slow left-arm orthodox,164
53619,318713,Chetan Suryawanshi,2/24/85,,right-hand bat,,23
105431,1184439,Musa Ahmad,12/10/97,,left-hand bat,legbreak,15
7515,30112,Amay Khurasiya,5/18/72,,left-hand bat,slow left-arm orthodox,6
103297,1156432,Niv Nagavkar,12/23/02,,right-hand bat,left-arm medium,22
1327,37718,Barry Milburn,11/24/43,,right-hand bat,,5
10004,5629,Stewart Heaney,10/17/80,,right-hand bat,right-arm offbreak,2
7239,25105,Bruce Patterson,1/29/65,,right-hand bat,,30
583,5730,Bill Hunt,8/26/08,12/30/83,left-hand bat,slow left-arm orthodox,2
66953,542323,Zamir Khan,3/16/92,,left-hand bat,slow left-arm orthodox,40
112554,1323428,Mark Pavlovic,1/19/84,,right-hand bat,right-arm medium-fast,5615
453,16207,Harold Larwood,11/14/04,7/22/95,right-hand bat,right-arm fast,1
74917,712219,Zahir Khan,12/20/98,,left-hand bat,left-arm wrist-spin,40
105860,1193338,Ofisa Tonuu,2/3/70,,right-hand bat,,192
110442,1283168,Absar Khan,2/12/86,,right-hand bat,right-arm medium,13
1404,8173,John Watkins,4/16/43,,right-hand bat,legbreak googly,2
106667,1203891,Sakib Hasan,3/1/91,,right-hand bat,right-arm offbreak,5615
7417,49128,Dinuka Hettiarachchi,7/15/76,,right-hand bat,slow left-arm orthodox,8
20253,43735,Zahid Shah,6/8/80,,right-hand bat,right-arm fast-medium,27
97115,1093678,Md Shafiqul Haque,1/9/87,,right-hand bat,right-arm offbreak,207
110671,1287100,Antonio Harris,7/7/04,,right-hand bat,right-arm medium,111
83497,893351,Greigor Caisley,4/22/77,,right-hand bat,right-arm medium,117
62845,467817,Eliezar Samson,5/15/85,,right-hand bat,right-arm medium-fast,22
103711,1159869,Dineshbhai Ahir,1/22/81,,left-hand bat,slow left-arm orthodox,183
2025,55382,Kevin Duers,6/30/60,,right-hand bat,right-arm medium-fast,9
89127,959823,Charlton Tshuma,4/19/93,,right-hand bat,right-arm fast-medium,9
4974,25106,Ian Philip,6/9/58,,right-hand bat,slow left-arm orthodox,30
59499,396575,Henno Jordaan,10/16/88,,right-hand bat,right-arm medium,207
195,46776,Robert Poore,1866-03-20,7/14/38,right-hand bat,,3
87,7367,Digger Robertson,1861-10-06,6/24/38,right-hand bat,legbreak,2
102926,1153706,Bilal Aftab,5/9/03,,right-hand bat,right-arm medium-fast,13
48571,211854,Rob Quiney,8/20/82,,left-hand bat,right-arm medium,2
103308,1156443,Chris Delany,12/23/90,,right-hand bat,right-arm medium,18
1132,45041,Pom Pom Fellows-Smith,2/3/32,9/28/13,right-hand bat,right-arm medium,3
100473,1115042,Lester Evile,11/11/02,,right-hand bat,right-arm offbreak,192
106653,1203873,Haris Dajc,4/1/83,,left-hand bat,right-arm medium,5615
106519,1203186,John Singleton,11/19/83,,left-hand bat,right-arm medium-fast,117
1899,56165,Zahid Razzak,8/2/67,,right-hand bat,,25
897,9210,Don Brennan,2/10/20,1/9/85,right-hand bat,,1
4977,25113,Mike Smith,3/30/66,,right-hand bat,right-arm medium,30
97116,1093679,Naveed Pathan,3/24/83,,right-hand bat,right-arm medium,207
109870,1274035,Patrick Hatchman,12/25/93,,right-hand bat,right-arm medium,18
110443,1283170,Shakerullah Safi,12/11/05,,right-hand bat,legbreak,13
1133,45247,Geoff Griffin,6/12/39,11/16/06,right-hand bat,right-arm fast,3
206,46980,Alfred Richards,1867-12-14,1/9/04,right-hand bat,,3
46819,12794,Phil Eaglestone,6/17/82,,left-hand bat,left-arm medium,29
83551,893405,Fahad Ali,5/12/88,,right-hand bat,legbreak,117
103869,1161459,Nicholas Janes,5/30/88,,right-hand bat,right-arm medium-fast,207
871,11910,Hubert Doggart,7/18/25,2/16/18,right-hand bat,right-arm offbreak,1
49573,251721,Adam Lyth,9/25/87,,left-hand bat,right-arm offbreak,1
71669,649437,Charles Harrison,12/29/83,,left-hand bat,slow left-arm orthodox,18
67887,571707,Tyrone Kane,7/8/94,,right-hand bat,right-arm medium-fast,29
4729,22380,Alex Wharf,6/4/75,,right-hand bat,right-arm medium-fast,1
4673,25115,Ian Stanger,10/5/71,,right-hand bat,right-arm medium,30
2128,38751,Jeff Wilson,10/24/73,,right-hand bat,right-arm fast-medium,5
1954,52437,Ezra Moseley,1/5/58,2/6/21,right-hand bat,right-arm fast-medium,4
65148,513005,Adeel Shafique,6/7/94,,right-hand bat,,37
1166,44084,Colin Bland,4/5/38,4/14/18,right-hand bat,right-arm medium,3
10412,50860,Kaushalya Weeraratne,1/29/81,,left-hand bat,right-arm medium-fast,8
105728,1190146,Anowarul Islam,3/7/86,,,,207
103707,1159865,Aslam Doria,3/13/83,,right-hand bat,right-arm medium,183
58253,375126,Hardus Viljoen,3/6/89,,right-hand bat,right-arm fast,3
106520,1203187,Ismat Ullah,3/5/91,,right-hand bat,right-arm medium-fast,117
67922,572235,Luke Collado,3/13/93,,,,18
4975,25109,George Salmond,12/1/69,,right-hand bat,right-arm medium,30
774,11918,Tom Dollery,10/14/14,1/20/87,right-hand bat,,1
106789,1205588,Rahman Ademi,11/2/03,,right-hand bat,right-arm medium,5615
320,44454,Mick Commaille,1883-02-21,7/28/56,right-hand bat,,3
64345,492709,Ziaul Hoque,6/3/86,,right-hand bat,right-arm medium-fast,207
207,47173,Arthur Seccull,1868-09-14,7/20/45,right-hand bat,right-arm medium,3
67921,572234,Tim Caruana,11/26/92,,,,18
53614,318615,Zeeshan Siddiqui,7/22/79,,right-hand bat,legbreak,37
108185,1236050,Waqar Abbasi,1/16/90,,right-hand bat,right-arm medium,188
105176,1182036,Rizwan Mangera,4/26/89,,right-hand bat,,183
